,Unnamed: 0,station_id,station_name,station_latitude,station_longitude,count_x,count_y,total_counts
931,950,3704,47 Ave & Skillman Ave,40.74375241,-73.94176483,616.0,624,1240.0
932,951,3705,Thompson St & Bleecker St,40.72840059,-73.99968781,2205.0,2222,4427.0
933,952,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,17057.0,16682,33739.0
934,953,3708,W 13 St & 5 Ave,40.735445,-73.99431,14160.0,14200,28360.0
935,954,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,9758.0,9839,19597.0
936,955,3711,E 13 St & Avenue A,40.72966729,-73.98067966,27239.0,25568,52807.0
937,956,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,10180.0,10122,20302.0
938,957,3714,Division Av & Hooper St,40.70684203,-73.95443540000002,2922.0,2647,5569.0
939,958,3715,Driggs Ave & N 9 St,40.71816969,-73.95520136,9443.0,9690,19133.0
940,959,3716,40 Ave & Crescent St,40.7535992,-73.93795609,676.0,673,1349.0
941,960,3718,E 11 St & Avenue B,40.72746421,-73.97950418,13811.0,13180,26991.0
942,961,3719,S Portland Ave & Atlantic Ave,40.68322254,-73.97381186,71.0,83,154.0
943,962,3720,Wyckoff St & Bond St,40.68461654,-73.98721285,966.0,1045,2011.0
944,963,3721,31 St & Newtown Ave,40.76754878,-73.92093346,5037.0,4994,10031.0
945,964,3723,Cadman Plaza E & Johnson St,40.69531728,-73.99015725,3673.0,3699,7372.0
946,965,3724,7 Ave & Central Park South,40.76674056,-73.97906899,15154.0,14847,30001.0
947,966,3725,2 Ave & E 72 St,40.76876203,-73.95840794,8019.0,8018,16037.0
948,967,3726,Center Blvd & 51 Ave,40.74336608,-73.95960689,2596.0,2610,5206.0
949,968,3727,Frost St & Meeker Ave,40.71784798,-73.94752018,1808.0,1755,3563.0
950,969,3728,Pierrepont St & Monroe Pl,40.69535693,-73.99344027,2792.0,2706,5498.0
951,970,3733,Avenue C & E 18 St,40.730563,-73.973984,7677.0,6944,14621.0
952,971,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999998,5752.0,5688,11440.0
953,972,3737,Stanton St & Norfolk St,40.720747,-73.986274,8598.0,8634,17232.0
954,973,3745,36 Ave & 31 St,40.75651273,-73.92957486,1849.0,1816,3665.0
955,974,3746,6 Ave & Broome St,40.72430832,-74.00473036,12787.0,13362,26149.0
956,975,3747,E 84 St & 3 Ave,40.77755374,-73.9551276,7092.0,7100,14192.0
957,976,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,7090.0,7080,14170.0
958,977,3755,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,2166.0,2146,4312.0
959,978,3756,White St & Moore St,40.704508,-73.9351,1298.0,1308,2606.0
960,979,3757,Stagg St & Morgan Ave,40.710681,-73.93372,690.0,686,1376.0
961,980,3758,George St & Wilson Ave,40.702997,-73.92997,950.0,954,1904.0
962,981,3759,Irving Ave & Jefferson St,40.70538,-73.92535,1073.0,1088,2161.0
963,982,3760,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,1188.0,1210,2398.0
964,983,3761,Cedar St & Myrtle Ave,40.697842,-73.926241,1809.0,1816,3625.0
965,984,3762,3 Ave & Carroll St,40.677027,-73.9865,1297.0,1372,2669.0
966,985,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,1962.0,1976,3938.0
967,986,3764,Bushwick Ave & McKibbin St,40.705517,-73.93936,693.0,695,1388.0
968,987,3765,Bushwick Ave & Stagg St,40.709897,-73.94008000000002,391.0,381,772.0
969,988,3766,Sharon St & Olive St,40.715353,-73.93856,1561.0,1545,3106.0
970,989,3767,Powers St & Olive St,40.71323,-73.93894,1038.0,1024,2062.0
971,990,3768,Waterbury St & Stagg St,40.71019,-73.93734,729.0,722,1451.0
972,991,3769,White St & Johnson Ave,40.707174,-73.93581,407.0,408,815.0
973,992,3770,Central Ave & Flushing Ave,40.702831,-73.9333,1055.0,1033,2088.0
974,993,3771,McKibbin St & Bogart St,40.706237,-73.933871,1594.0,1623,3217.0
975,994,3772,Devoe St & Morgan Ave,40.713811,-73.93515,716.0,705,1421.0
976,995,3773,Knickerbocker Ave & Thames St,40.70539,-73.92976,859.0,856,1715.0
977,996,3774,Knickerbocker Ave & George St,40.704425,-73.92836,877.0,883,1760.0
978,997,3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769,1287.0,1297,2584.0
979,998,3776,Central Ave & Starr Street,40.700003,-73.92834,1379.0,1366,2745.0
980,999,3777,Stockholm St & Wilson Ave,40.699304,-73.92304399999998,761.0,764,1525.0
981,1000,3778,Irving Ave & DeKalb Ave,40.7027,-73.92095,703.0,718,1421.0
982,1001,3779,Hart St & Wyckoff Ave,40.704876,-73.919911,889.0,889,1778.0
983,1002,3780,Wyckoff Av & Stanhope St,40.703545,-73.917775,101.0,107,208.0
984,1003,3781,Greene Av & Myrtle Av,40.698568,-73.918877,1584.0,1615,3199.0
985,1004,3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,2134.0,2164,4298.0
986,1005,3783,Cliff St & Fulton St,40.70838,-74.00495,5006.0,5146,10152.0
987,1006,3787,Dock 72 Way & Market St,40.69985,-73.97140999999998,1120.0,1116,2236.0
988,1007,3788,E 12 St & 4 Av,40.73269000000001,-73.98974,8380.0,8482,16862.0
989,1008,3789,Fulton St & Irving Pl,40.68186,-73.95943199999998,1252.0,1251,2503.0
990,1009,3790,Henry St & Middagh St,40.7003,-73.99158100000002,2839.0,2831,5670.0
991,1010,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,,2,
992,1011,3793,Stuyvesant Walk & 1 Av Loop,40.73233978,-73.97898383,984.0,989,1973.0
993,1012,3795,10 St & 2 Ave,40.671907,-73.993612,542.0,552,1094.0
994,1013,3798,W 40 St & 5 Ave,40.752269,-73.982079,5064.0,4948,10012.0
995,1014,3799,6 Ave & W 34 St,40.74964,-73.98805,5274.0,5219,10493.0
996,1015,3803,Bedford Ave & Montgomery St,40.665816,-73.95693399999998,301.0,310,611.0
997,1016,3804,Front St & Jay St,40.702461,-73.98684200000002,2211.0,2188,4399.0
998,1017,3805,E 80 St & Park Ave,40.776173,-73.959757,579.0,567,1146.0
999,1018,3809,W 55 St & 6 Ave,40.763201,-73.97845799999997,3887.0,3828,7715.0
1000,1019,3810,Central Park West & W 82 St,40.782593,-73.971211,2914.0,2540,5454.0
1001,1020,3811,27 Ave & 3 St,40.77485,-73.9342,199.0,206,405.0
1002,1021,3812,University Pl & E 14 St,40.734814,-73.992085,5787.0,5972,11759.0
1003,1022,3814,E 56 St & Madison Ave,40.761573,-73.972628,182.0,188,370.0
1004,1023,3815,E 51 St & 2 Ave,40.755293,-73.967641,917.0,908,1825.0
1005,1024,3816,Metropolitan Ave & Vandervoort Ave,40.71429000000001,-73.93323000000002,28.0,27,55.0
1006,1025,3817,Withers St & Kingsland Ave,40.71773,-73.94051,191.0,189,380.0
1007,1026,3818,Calyer St & Jewel St,40.72984,-73.94839,165.0,177,342.0
1008,1027,3819,Green St & McGuinness Blvd,40.73396,-73.95204,140.0,133,273.0
1009,1028,3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,238.0,238,476.0
1010,1029,3821,Evergreen Ave & Noll St,40.70106,-73.93318000000002,99.0,104,203.0
1011,1030,3822,Bushwick Ave & Forrest St,40.70076,-73.93641,86.0,87,173.0
1012,1031,3823,Beaver St & Fayette St,40.70099,-73.93921,221.0,226,447.0
1013,1032,3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369,5.0,8,13.0
1014,1033,3825,Broadway & Furman Ave,40.68139,-73.90756,1.0,1,2.0
1015,1034,3826,Moffat St & Bushwick,40.68458,-73.90925,20.0,21,41.0
1016,1035,3827,Halsey St & Broadway,40.68565,-73.91564,49.0,47,96.0
1017,1036,3828,Eldert St & Bushwick Ave,40.68652,-73.91320999999998,29.0,29,58.0
1018,1037,3829,Central Ave & Decatur St,40.6882,-73.90798000000002,13.0,13,26.0
1019,1038,3830,Halsey St & Evergreen Ave,40.68858,-73.91226999999998,10.0,10,20.0
1020,1040,3832,Central Ave & Weirfield St,40.69055,-73.91181,15.0,16,31.0
1021,1041,3833,Madison St & Evergreen Ave,40.69122,-73.91693000000002,28.0,28,56.0
1022,1042,3834,Irving Ave & Halsey St,40.69467,-73.90663,61.0,63,124.0
1023,1043,3835,Knickerbocker Ave & Hancock St,40.69385,-73.90974,15.0,15,30.0
1024,1044,3836,Bushwick Ave & Linden St,40.69146,-73.92146,47.0,47,94.0
1025,1045,3837,Broadway & Kosciuszko St,40.69329000000001,-73.92851999999998,80.0,80,160.0
1026,1046,3838,Bushwick Ave & Harman St,40.69356,-73.92524,61.0,62,123.0
1027,1047,3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,68.0,68,136.0
1028,1048,3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,100.0,96,196.0
1029,1049,3841,Menahan St & Central Ave,40.69543,-73.9196,30.0,32,62.0
1030,1050,3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,185.0,187,372.0
1031,1051,3843,Myrtle Ave & Grove St,40.69905,-73.91516,55.0,56,111.0
1032,1052,3844,Myrtle Ave & Linden St,40.69943,-73.91337,96.0,94,190.0
1033,1053,3845,Irving Ave & Harman St,40.70108,-73.9179,72.0,74,146.0
1034,1054,3846,Central Ave & Himrod St,40.69676,-73.92302,38.0,39,77.0
1035,1055,3847,Cedar St & Evergreen Ave,40.69671,-73.92806999999998,31.0,31,62.0
1036,1056,3848,Suydam St & Broadway,40.69544000000001,-73.93223,113.0,113,226.0
1037,1057,3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945,47.0,48,95.0
1038,1058,3850,Jefferson St & Cypress Ave,40.70907,-73.92156999999997,131.0,135,266.0
1039,1059,3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,33.0,33,66.0
1040,1060,3852,Stewart Ave & Johnson Ave,40.70869,-73.92586999999997,54.0,64,118.0
1041,1061,3853,Harrison Pl & Porter Ave,40.70686,-73.92851,119.0,118,237.0
1042,1062,3854,Morgan Ave & Maspeth Ave,40.716657,-73.93637,49.0,49,98.0
1043,1063,3855,Frost St & Debevoise Ave,40.71882,-73.93948,67.0,68,135.0
1044,1064,3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173,378.0,377,755.0
1045,1065,3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546,152.0,151,303.0
1046,1066,3858,Kent St & McGuinness Blvd,40.73124,-73.95161,150.0,151,301.0
1047,1067,3860,Wilson Ave & Troutman St,40.70166,-73.92754000000002,84.0,85,169.0
1048,1068,3861,Menahan St & Wyckoff Ave,40.70113,-73.91422,70.0,71,141.0
1049,1069,3862,Linden St & Knickerbocker Ave,40.69714000000001,-73.91566,26.0,27,53.0
1050,1070,3863,Central Ave & Woodbine St,40.69296,-73.91605,50.0,53,103.0
1051,1071,3864,Central Ave & Covert St,40.68929,-73.90951,29.0,31,60.0
1052,1072,3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448,31.0,32,63.0
1053,1073,3866,Wilson Ave & Moffat St,40.68906,-73.90505999999998,18.0,18,36.0
1054,1074,3867,Somers St & Broadway,40.67945,-73.90474,1.0,1,2.0
1055,1075,3868,Knickerbocker Ave & Halsey St,40.69300000000001,-73.90824,28.0,29,57.0
1056,1076,3869,Van Buren St & Broadway,40.692,-73.92617,47.0,48,95.0
1057,1077,3870,Melrose St & Broadway,40.697481,-73.935877,112.0,111,223.0
1058,1078,3871,Bushwick Ave & Furman Ave,40.68281,-73.90623000000002,8.0,8,16.0
1059,1080,3873,Madison St & Cypress Ave,40.70068,-73.90742,5.0,5,10.0
1060,1081,3874,Menahan St & Seneca Ave,40.70461,-73.91054,6.0,6,12.0
1061,1082,3875,Stephen St & Seneca Ave,40.6988,-73.9007,4.0,5,9.0
1062,1083,3876,Forest Ave & Summerfield St,40.69922,-73.89795,5.0,5,10.0
1063,1084,3878,Cypress Ave & George St,40.69812,-73.90271,5.0,6,11.0
1064,1085,3879,Broadway & Madison St,40.68822,-73.91966,31.0,32,63.0
1065,1086,3880,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,3.0,3,6.0
1066,1087,3881,12 Ave & W 125 St,40.818299,-73.96040500000002,164.0,181,345.0
1067,1088,3882,Norman St & Wyckoff Ave,40.69517000000001,-73.90311,16.0,16,32.0
1068,1089,3883,Harman St & Seneca Ave,40.70577,-73.91292,10.0,11,21.0
1069,1090,3885,Onderdonk Ave & Gates Ave,40.70413,-73.90737,6.0,7,13.0
1070,1091,3886,Menahan St & Onderdonk Ave,40.70553,-73.9096,2.0,2,4.0
1071,1092,3887,Flushing Ave & Woodward Ave,40.71246,-73.91873000000002,1.0,1,2.0
1072,1093,3890,Grove St & Broadway,40.69047,-73.923511,60.0,57,117.0
1073,1094,3891,Irving Ave & Palmetto St,40.698,-73.9127,35.0,34,69.0
1074,1095,3892,38 Ave & 29 St,40.75473,-73.93366999999998,27.0,29,56.0
1075,1096,3893,Rockaway Ave & Bainbridge St,40.68319988,-73.91166642,8.0,8,16.0
1076,1097,3895,Cypress Ave & Palmetto St,40.70157341,-73.90876293,8.0,9,17.0
1077,1098,3896,Madison St & Seneca Ave,40.70183,-73.90625,3.0,3,6.0
1078,1099,3898,E 63 St & 3 Ave,40.763954,-73.9646,127.0,110,237.0
1079,1100,3899,Manhattan Av & Leonard St,40.72084,-73.94844,25.0,25,50.0
1080,1101,3900,Morgan Ave & Lombardy St,40.72226,-73.93889,16.0,19,35.0
1081,1102,3901,Stanhope St & Fairview Ave,40.70998,-73.91116,3.0,2,5.0
1082,1103,3903,Jefferson Ave & Evergreen Ave,40.68989000000001,-73.91458,1.0,1,2.0
1083,1104,3908,Battery Pl & Greenwich St,40.70463,-74.01507,35.0,39,74.0
