,station_id,station_name,station_latitude,station_longitude
926,3672,Apache,40.66976709,-73.99474382
927,3673,Dean St & Franklin Ave,40.67759207,-73.95563722
928,3674,Jay St & York St,40.70140317,-73.9867267
929,3675,3 Ave & E 95 St,40.7845968,-73.94968539
930,3676,Van Brunt St & Van Dyke St,40.67583294,-74.01472628
931,3678,Fairmount Ave,40.72572614,-74.07195926
932,3680,E 43 St & 5 Ave,40.75412081,-73.98025185
933,3681,Grand St,40.71517768,-74.03768331
934,3683,Smart Cities Conference,40.71015471,-73.98453534
935,3684,W 12 St & W 4 St,40.73756121,-74.00398269
936,3685,Prospect Park - 5 Year Anniversary Celebration,40.66065237,-73.96459043
937,3686,Gansevoort St & Hudson St,40.739448200000005,-74.00507033
938,3687,E 33 St & 1 Ave,40.74322681,-73.97449784
939,3688,2 Ave & E 55 St,40.75792021,-73.96638215
940,3689,W 104 St & Amsterdam Ave,40.79904139,-73.96649479999999
941,3690,Park Pl & Church St,40.71334184,-74.00935516
942,3691,28 Ave & 44 St,40.76408932,-73.91065121
943,3692,5 St & Market St,40.69999748,-73.97440128
944,3693,N 11 St & Kent Ave,40.72248189,-73.95921931
945,3695,E 5 St & 2 Ave,40.72686952,-73.98919031
946,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696
947,3699,W 50 St & 9 Ave,40.76360468,-73.98917958
948,3700,E 87 St & 3 Ave,40.77940609,-73.95333588
949,3701,Cliff St & Fulton St,40.70831794,-74.00504082
950,3704,47 Ave & Skillman Ave,40.74375241,-73.94176483
951,3705,Thompson St & Bleecker St,40.72840059,-73.99968781
952,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293
953,3708,W 13 St & 5 Ave,40.735445,-73.99431
954,3709,W 15 St & 6 Ave,40.73804614,-73.99642959
955,3711,E 13 St & Avenue A,40.72966729,-73.98067966
956,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189
957,3714,Division Av & Hooper St,40.70684203,-73.95443540000001
958,3715,Driggs Ave & N 9 St,40.71816969,-73.95520136
959,3716,40 Ave & Crescent St,40.753599200000004,-73.93795609
960,3718,E 11 St & Avenue B,40.72746421,-73.97950418
961,3719,S Portland Ave & Atlantic Ave,40.68322254,-73.97381186
962,3720,Wyckoff St & Bond St,40.68461654,-73.98721285
963,3721,31 St & Newtown Ave,40.76754878,-73.92093346
964,3723,Cadman Plaza E & Johnson St,40.69531728,-73.99015725
965,3724,7 Ave & Central Park South,40.76674056,-73.97906899
966,3725,2 Ave & E 72 St,40.76876203,-73.95840794
967,3726,Center Blvd & 51 Ave,40.74336608,-73.95960689
968,3727,Frost St & Meeker Ave,40.71784798,-73.94752018
969,3728,Pierrepont St & Monroe Pl,40.69535693,-73.99344027
970,3733,Avenue C & E 18 St,40.730563000000004,-73.973984
971,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999
972,3737,Stanton St & Norfolk St,40.720746999999996,-73.986274
973,3745,36 Ave & 31 St,40.75651273,-73.92957486
974,3746,6 Ave & Broome St,40.72430832,-74.00473036
975,3747,E 84 St & 3 Ave,40.77755374,-73.9551276
976,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077
977,3755,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179
978,3756,White St & Moore St,40.704508000000004,-73.9351
979,3757,Stagg St & Morgan Ave,40.710681,-73.93372
980,3758,George St & Wilson Ave,40.702996999999996,-73.92997
981,3759,Irving Ave & Jefferson St,40.70538,-73.92535
982,3760,Willoughby Ave & Wyckoff Ave,40.705614000000004,-73.92153
983,3761,Cedar St & Myrtle Ave,40.697842,-73.926241
984,3762,3 Ave & Carroll St,40.677027,-73.9865
985,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711
986,3764,Bushwick Ave & McKibbin St,40.705517,-73.93936
987,3765,Bushwick Ave & Stagg St,40.709897,-73.94008000000001
988,3766,Sharon St & Olive St,40.715353,-73.93856
989,3767,Powers St & Olive St,40.713229999999996,-73.93894
990,3768,Waterbury St & Stagg St,40.710190000000004,-73.93734
991,3769,White St & Johnson Ave,40.707174,-73.93581
992,3770,Central Ave & Flushing Ave,40.702831,-73.9333
993,3771,McKibbin St & Bogart St,40.706237,-73.933871
994,3772,Devoe St & Morgan Ave,40.713811,-73.93515
995,3773,Knickerbocker Ave & Thames St,40.70539,-73.92976
996,3774,Knickerbocker Ave & George St,40.704425,-73.92836
997,3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769
998,3776,Central Ave & Starr Street,40.700003,-73.92834
999,3777,Stockholm St & Wilson Ave,40.699304,-73.92304399999999
1000,3778,Irving Ave & DeKalb Ave,40.7027,-73.92095
1001,3779,Hart St & Wyckoff Ave,40.704876,-73.919911
1002,3780,Wyckoff Av & Stanhope St,40.703545,-73.917775
1003,3781,Greene Av & Myrtle Av,40.698568,-73.918877
1004,3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178
1005,3783,Cliff St & Fulton St,40.70838,-74.00495
1006,3787,Dock 72 Way & Market St,40.69985,-73.97140999999999
1007,3788,E 12 St & 4 Av,40.732690000000005,-73.98974
1008,3789,Fulton St & Irving Pl,40.68186,-73.95943199999999
1009,3790,Henry St & Middagh St,40.7003,-73.99158100000001
1010,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375
1011,3793,Stuyvesant Walk & 1 Av Loop,40.73233978,-73.97898383
1012,3795,10 St & 2 Ave,40.671907,-73.993612
1013,3798,W 40 St & 5 Ave,40.752269,-73.982079
1014,3799,6 Ave & W 34 St,40.74964,-73.98805
1015,3803,Bedford Ave & Montgomery St,40.665816,-73.95693399999999
1016,3804,Front St & Jay St,40.702461,-73.98684200000001
1017,3805,E 80 St & Park Ave,40.776173,-73.959757
1018,3809,W 55 St & 6 Ave,40.763201,-73.97845799999999
1019,3810,Central Park West & W 82 St,40.782593,-73.971211
1020,3811,27 Ave & 3 St,40.77485,-73.9342
1021,3812,University Pl & E 14 St,40.734814,-73.992085
1022,3814,E 56 St & Madison Ave,40.761573,-73.972628
1023,3815,E 51 St & 2 Ave,40.755293,-73.967641
1024,3816,Metropolitan Ave & Vandervoort Ave,40.714290000000005,-73.93323000000001
1025,3817,Withers St & Kingsland Ave,40.717729999999996,-73.94051
1026,3818,Calyer St & Jewel St,40.72984,-73.94839
1027,3819,Green St & McGuinness Blvd,40.733959999999996,-73.95204
1028,3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098
1029,3821,Evergreen Ave & Noll St,40.70106,-73.93318000000001
1030,3822,Bushwick Ave & Forrest St,40.700759999999995,-73.93641
1031,3823,Beaver St & Fayette St,40.700990000000004,-73.93921
1032,3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369
1033,3825,Broadway & Furman Ave,40.68139,-73.90756
1034,3826,Moffat St & Bushwick,40.68458,-73.90925
1035,3827,Halsey St & Broadway,40.68565,-73.91564
1036,3828,Eldert St & Bushwick Ave,40.68652,-73.91320999999999
1037,3829,Central Ave & Decatur St,40.6882,-73.90798000000001
1038,3830,Halsey St & Evergreen Ave,40.68858,-73.91226999999999
1039,3831,Broadway & Hancock St,40.68663,-73.9168
1040,3832,Central Ave & Weirfield St,40.69055,-73.91181
1041,3833,Madison St & Evergreen Ave,40.69122,-73.91693000000001
1042,3834,Irving Ave & Halsey St,40.69467,-73.90663
1043,3835,Knickerbocker Ave & Hancock St,40.69385,-73.90974
1044,3836,Bushwick Ave & Linden St,40.69146,-73.92146
1045,3837,Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999
1046,3838,Bushwick Ave & Harman St,40.69356,-73.92524
1047,3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164
1048,3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904
1049,3841,Menahan St & Central Ave,40.69543,-73.9196
1050,3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825
1051,3843,Myrtle Ave & Grove St,40.69905,-73.91516
1052,3844,Myrtle Ave & Linden St,40.69943,-73.91337
1053,3845,Irving Ave & Harman St,40.70108,-73.9179
1054,3846,Central Ave & Himrod St,40.69676,-73.92302
1055,3847,Cedar St & Evergreen Ave,40.696709999999996,-73.92806999999999
1056,3848,Suydam St & Broadway,40.695440000000005,-73.93223
1057,3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945
1058,3850,Jefferson St & Cypress Ave,40.709070000000004,-73.92156999999999
1059,3851,Metropolitan Ave & Stewart Ave,40.714009999999995,-73.92793
1060,3852,Stewart Ave & Johnson Ave,40.708690000000004,-73.92586999999999
1061,3853,Harrison Pl & Porter Ave,40.70686,-73.92851
1062,3854,Morgan Ave & Maspeth Ave,40.716657,-73.93637
1063,3855,Frost St & Debevoise Ave,40.71882,-73.93948
1064,3856,Kingsland Ave & Nassau Ave,40.725770000000004,-73.94173
1065,3857,Engert Ave & McGuinness Blvd,40.721579999999996,-73.94546
1066,3858,Kent St & McGuinness Blvd,40.73124,-73.95161
1067,3860,Wilson Ave & Troutman St,40.70166,-73.92754000000001
1068,3861,Menahan St & Wyckoff Ave,40.70113,-73.91422
1069,3862,Linden St & Knickerbocker Ave,40.697140000000005,-73.91566
1070,3863,Central Ave & Woodbine St,40.69296,-73.91605
1071,3864,Central Ave & Covert St,40.68929,-73.90951
1072,3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448
1073,3866,Wilson Ave & Moffat St,40.68906,-73.90505999999999
1074,3867,Somers St & Broadway,40.67945,-73.90474
1075,3868,Knickerbocker Ave & Halsey St,40.693000000000005,-73.90824
1076,3869,Van Buren St & Broadway,40.692,-73.92617
1077,3870,Melrose St & Broadway,40.697480999999996,-73.935877
1078,3871,Bushwick Ave & Furman Ave,40.682809999999996,-73.90623000000001
1079,3872,Hancock St & Wyckoff Ave,40.6972,-73.90674
1080,3873,Madison St & Cypress Ave,40.70068,-73.90742
1081,3874,Menahan St & Seneca Ave,40.704609999999995,-73.91054
1082,3875,Stephen St & Seneca Ave,40.6988,-73.9007
1083,3876,Forest Ave & Summerfield St,40.699220000000004,-73.89795
1084,3878,Cypress Ave & George St,40.69812,-73.90271
1085,3879,Broadway & Madison St,40.68822,-73.91966
1086,3880,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
1087,3881,12 Ave & W 125 St,40.818298999999996,-73.96040500000001
1088,3882,Norman St & Wyckoff Ave,40.695170000000005,-73.90311
1089,3883,Harman St & Seneca Ave,40.70577,-73.91292
1090,3885,Onderdonk Ave & Gates Ave,40.70413,-73.90737
1091,3886,Menahan St & Onderdonk Ave,40.705529999999996,-73.9096
1092,3887,Flushing Ave & Woodward Ave,40.71246,-73.91873000000001
1093,3890,Grove St & Broadway,40.69047,-73.923511
1094,3891,Irving Ave & Palmetto St,40.698,-73.9127
1095,3892,38 Ave & 29 St,40.75473,-73.93366999999999
1096,3893,Rockaway Ave & Bainbridge St,40.68319988,-73.91166642
1097,3895,Cypress Ave & Palmetto St,40.70157341,-73.90876293
1098,3896,Madison St & Seneca Ave,40.70183,-73.90625
1099,3898,E 63 St & 3 Ave,40.763954,-73.9646
1100,3899,Manhattan Av & Leonard St,40.72084,-73.94844
1101,3900,Morgan Ave & Lombardy St,40.72226,-73.93889
1102,3901,Stanhope St & Fairview Ave,40.70998,-73.91116
1103,3903,Jefferson Ave & Evergreen Ave,40.689890000000005,-73.91458
1104,3908,Battery Pl & Greenwich St,40.70463,-74.01507
